index,ipc,cpu energy,dram energy,total energy
2178,1.670669722557068,0.026367100000000004,0.0008546,0.027221700000000005
2179,1.6648999214172364,0.028680300000000002,0.0006775,0.029357800000000007
2180,1.5635158658027648,0.0359618,0.0016296000000000001,0.0375914
2181,1.409486722946167,0.04398799999999999,0.0037048999999999997,0.0476929
2182,1.38193838596344,0.0476134,0.004394500000000001,0.052007899999999996
2183,1.3954822421073914,0.0456603,0.0041382,0.04979849999999999
2184,1.4037736654281616,0.0423217,0.0038512999999999998,0.046173000000000006
2185,1.6375727772712707,0.0290039,0.0017395000000000004,0.030743399999999997
2186,1.6639464378356934,0.0301452,0.0010681,0.031213300000000006
2187,1.6649847388267518,0.0256224,0.0008789000000000002,0.026501300000000005
2188,1.6672069668769836,0.027557400000000003,0.0007019,0.028259299999999998
2189,1.6518054485321045,0.031835800000000004,0.0008239,0.0326597
2190,1.3788934230804444,0.0441588,0.0039368,0.048095599999999995
2191,1.3851131439208983,0.0465453,0.004345699999999999,0.050891
2192,1.4162555098533631,0.0472838,0.0042419,0.05152570000000001
2193,1.429768180847168,0.048077299999999996,0.0042176,0.0522949
2194,1.6114215135574341,0.0355406,0.002069,0.0376096
2195,1.6616055727005006,0.030700599999999995,0.0010071,0.03170769999999999
2196,1.650699532032013,0.0309203,0.000946,0.0318663
2197,1.656831967830658,0.027093500000000003,0.000653,0.0277465
2198,1.6431666016578674,0.034265000000000004,0.0008422000000000001,0.03510719999999999
2199,1.4053873658180236,0.048712000000000005,0.0037232000000000003,0.052435199999999994
2200,1.416957426071167,0.047973499999999995,0.0041321,0.05210560000000001
2201,1.416498601436615,0.04635,0.0041016,0.0504516
2202,1.415451431274414,0.0442565,0.0041748,0.048431300000000004
2203,1.56424880027771,0.0348571,0.0023865,0.0372436
2204,1.6403398633003234,0.0287292,0.0009521000000000002,0.0296813
2205,1.6492724299430848,0.029913199999999994,0.0008911,0.030804300000000007
2206,1.6642839431762695,0.031158400000000003,0.0006714,0.031829800000000005
2207,1.6342692375183105,0.031170499999999997,0.0007752,0.031945699999999994
2208,1.4398203372955323,0.04777819999999999,0.0031677,0.05094589999999999
2209,1.2270666778087616,0.052746499999999995,0.004449400000000001,0.0571959
2210,1.1962189555168152,0.0502135,0.004821799999999999,0.05503530000000001
2211,1.2772144317626952,0.046966400000000005,0.0042114,0.05117780000000001
2212,1.5849746227264405,0.0372497,0.0021666999999999997,0.039416400000000004
2213,1.6648517966270446,0.0316222,0.0009949,0.032617099999999996
2214,1.6647031784057618,0.029858300000000004,0.0009276999999999998,0.030785999999999997
2215,1.6811991333961487,0.030206199999999996,0.0006774999999999999,0.030883700000000004
2216,1.6694170236587524,0.0313659,0.0007264,0.0320923
2217,1.181788694858551,0.0512328,0.004602,0.0558348
2218,1.1896321654319764,0.05361319999999999,0.0046143,0.0582275
2219,1.3314169645309448,0.046014299999999994,0.0041504,0.05016469999999999
2220,1.3695589900016785,0.05234970000000001,0.0043701,0.0567198
2221,1.637296485900879,0.032574299999999994,0.0016235,0.034197799999999993
2222,1.6713387608528136,0.033868300000000004,0.0010437,0.034912
2223,1.6698805928230285,0.029956,0.0008911000000000002,0.0308471
2224,1.6075171113014222,0.0331847,0.0011902,0.0343749
2225,1.6443265438079835,0.031494,0.0011352000000000003,0.032629200000000004
2226,1.4046732544898988,0.045574899999999995,0.0040832,0.049658100000000004
2227,1.3834578275680542,0.0490478,0.0044189,0.0534667
2228,1.4163135528564452,0.0489928,0.0039917,0.052984500000000004
2229,1.4134499669075011,0.048535,0.004131999999999999,0.052667
2230,1.558598232269287,0.0384093,0.0026916999999999996,0.041101
2231,1.6620898842811584,0.0277221,0.0010132000000000001,0.0287353
2232,1.6638854146003723,0.030309999999999997,0.0009398999999999999,0.031249900000000004
2233,1.6528696298599244,0.028930599999999994,0.0007263,0.029656899999999996
2234,1.6562552809715272,0.0303527,0.0006836,0.0310363
2235,1.4485849022865296,0.0454649,0.0031677,0.0486326
2236,1.4076803207397461,0.0476806,0.0040161,0.0516967
2237,1.391948390007019,0.047802599999999994,0.0042237,0.05202629999999999
2238,1.3880744695663452,0.0454283,0.0037597,0.049187999999999996
2239,1.4793784379959107,0.04362779999999999,0.0034240999999999994,0.0470519
