Matrix Size,Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy,total energy,total time
657,83443793,49942618,1934787,7129,1643908,12380,1972198,269286,2429,7974,516,119357,215954,21784,76440,1128855,1156637,15092377,22587117,17387074,1742740,3219511,1463817,1755747,7514,3257436,18716629,5857897,5030602,2964543,24501025,352595,1616982,127247,36173,251250,75970,1992,8199,6498,10975,9190,357256,1576282,138350,1498417,249752,77269,0,74428018,0,21686278,520489,588805.0,17822.0,606627.0,0.02196478843688965
658,83773291,50329213,1937540,7167,1650455,11727,1953764,260939,2635,8002,742,124903,215553,22574,75409,1166340,1168598,15149349,23171835,17456019,1748428,3254835,1469375,1764509,7534,3260727,18716830,5873457,4987870,3125280,24596631,352069,1588401,129431,34167,252550,77255,2911,9783,5428,17683,8242,355255,1659564,134817,1489670,249890,76448,0,74653976,0,21804940,521479,580260.0,15747.0,596007.0,0.022192955017089844
659,84100766,50114365,1951773,8140,1591834,8468,1762755,342339,2543,7956,686,129015,212078,22294,76027,1074950,1127539,15202012,24957224,17481263,1789960,3241696,1474498,1783605,7664,3246140,18798135,5891201,4999447,2934361,24678646,352074,1534390,109196,30597,253444,77194,856,15827,5402,15831,8160,359654,1660948,138706,1383860,250476,77494,0,74880278,0,21923862,520340,586973.0,12451.0,599424.0,0.02196478843688965
660,84582081,50568376,1959287,11150,1574220,6074,1924523,359804,6385,8175,979,123871,212900,21195,73594,1659872,1288702,15383132,23559555,17583394,1793307,3283611,1477498,1786691,7751,3257157,18856643,5908763,5011258,3157820,24747091,352406,1585633,128092,31825,250212,74267,1192,18225,7582,12297,9428,359509,1649413,136557,1534943,243472,77224,0,75106924,0,22043044,524114,757627.0,38513.0,796140.0,0.027754545211791992
661,84829272,50952896,1923287,12824,1630150,5849,2028772,322056,3064,8229,512,115593,217280,21728,76631,1509987,1178241,15563008,23672891,17686718,1782629,3276424,1483629,1792315,7625,3269280,18924503,5926866,5168294,3110669,24843535,352470,1645756,121360,34358,250786,77007,798,15723,7494,11710,11627,352127,1696694,135634,1444189,250412,76420,0,75333914,0,22162486,519908,755552.0,44983.0,800535.0,0.02735114097595215
662,85152205,50402943,1785367,17974,1650518,7699,2018159,274857,2806,8136,498,124716,218422,21192,75642,1127362,1172968,15429937,22821127,17751854,1770275,3286090,1489338,1791201,7825,3266395,18995243,5953002,5044046,3113129,24941890,344359,1645551,126765,31370,252048,78634,888,8289,6443,8497,11169,353258,1618644,131996,1405383,254410,77035,0,75561248,0,22282188,514011,814024.0,49743.0,863767.0,0.029214143753051758
663,85482414,51023450,1824598,7731,1667553,5293,2036601,268800,3123,9884,413,113394,219717,21730,77169,1238551,1121198,15440778,23158553,17884868,1774866,3286056,1500226,1791048,7815,3296125,19064723,5973175,5060576,3733579,25030217,352367,1651101,125536,31344,254910,77756,1005,7279,4793,9600,8440,360718,1655634,134376,1526021,254382,76612,0,75788926,0,22402150,535060,778257.0,45471.0,823728.0,0.02872014045715332
664,85766403,51655049,1989356,5991,1706869,11945,2039292,286732,2584,8783,498,109104,218721,21408,77665,1093703,1116866,15489082,23075776,17924104,1787141,3297871,1500873,1796424,7740,3301546,19135290,5983600,5184944,3881418,25115731,349436,1618320,124278,25772,254724,79092,1803,7959,4706,9230,8169,347328,1590557,126747,1543397,254094,76113,0,76016948,0,22522372,531615,617675.0,23376.0,641051.0,0.02310943603515625
665,85113322,50705832,1944490,9131,1718523,11065,1921147,308183,3147,8212,465,107855,221262,19623,75874,1122684,1091295,15340179,23664364,17700330,1788445,3301402,1500052,1802314,7767,3294264,18600747,5998513,5190662,3031477,24602499,335076,1631253,105962,29246,255788,78564,1815,6637,5243,8194,7014,345709,1652284,106340,1508406,256134,76324,0,77126326,0,21776605,529127,818541.0,30395.0,848936.0,0.029904603958129883
666,85236953,50887303,1961793,7907,1675273,8993,1768515,271049,3228,8274,721,106965,216277,20989,77789,1182276,1089520,15396257,23097306,17773285,1856282,3314120,1512665,1807738,7576,3305571,18673685,6016246,5109979,2958645,24689562,333989,1564526,104427,29675,258766,79516,1424,6888,5634,12979,7162,344432,1730824,107977,1569908,256624,76644,0,77357668,0,21897382,529664,605833.0,14343.0,620176.0,0.022991657257080078
667,85570383,51187197,1987135,8062,1694848,6611,1667527,354212,3198,8188,469,107209,218030,20028,76639,1265622,1102267,15585441,23137990,17890391,1839705,3323921,1513011,1832551,7719,3356565,18741451,6033752,5122503,2861850,24775523,335718,1558181,103431,28391,258508,79301,981,7944,5403,12342,6642,343560,1752346,115384,1573655,255030,78532,0,77589358,0,22018423,529122,611754.0,14587.0,626341.0,0.02307748794555664
668,85972883,51141953,1967549,8422,1648965,5729,2013025,388158,4824,8223,521,102811,218775,21053,75766,1950289,1157760,15596142,23151001,17869055,1844110,3347913,1517360,1829273,7694,3334532,18808711,6052065,5138589,2947975,24903724,336658,1561582,107308,30627,254136,75563,836,8363,5945,9835,8999,338925,1733698,113591,1577217,253664,78920,0,77821396,0,22139728,536693,787962.0,38940.0,826902.0,0.028629064559936523
669,86539156,51406573,1615821,6940,1743173,6027,2006567,354716,3347,8478,591,110799,221413,20286,78724,1088009,1205396,15583006,24485589,18046804,1808788,3364152,1522295,1828023,7580,3336806,18880282,6088266,5156378,2757312,24981318,334330,1655746,102964,27629,257560,78771,731,7806,6328,8348,8386,342264,1743911,116393,1475040,253706,80962,0,78053782,0,22261297,537848,1003781.0,59570.0,1063351.0,0.03572964668273926
670,86637909,51699755,1658227,6755,1743136,5838,1979992,308285,2303,8277,451,108449,222747,20081,77016,1256718,1137608,15626664,23480494,17988846,1813987,3364469,1528344,1828849,7319,3347895,18950081,6101342,5171671,2991376,25037765,320222,1669691,104659,27405,257898,79321,851,7059,5757,8312,8290,342831,1640864,113183,1479243,261044,77946,0,78286516,0,22383130,540214,790220.0,44861.0,835081.0,0.029011011123657227
671,86893468,51743868,1868410,6303,1750564,5188,1915469,285974,3198,9837,508,87405,223994,20963,78499,1201682,1080917,15676776,23256881,18197363,1818907,3356461,1525597,1830875,7466,3371830,19031472,6115146,5264746,2836805,25142998,331688,1697179,103957,26982,264158,80580,816,5775,5009,8304,8679,341437,1640878,108688,1419206,260258,80412,0,78519598,0,22505227,546786,659667.0,30518.0,690185.0,0.024784326553344727
672,87213696,51942243,1978786,6471,1730911,8556,2025959,276734,2828,9715,471,83620,222363,18103,80736,1231638,1103102,15722146,23931799,18173990,1823200,3363672,1522585,1832151,7355,3361782,19124252,6123486,5234190,3076618,25267073,332767,1658885,101012,26289,263220,79268,1516,5983,5109,7690,6894,338754,1548831,94629,1593792,261244,79641,0,78753028,0,22627588,543747,605711.0,18005.0,623716.0,0.023035764694213867
673,88572429,53944207,1870072,6948,1764238,9334,1933170,290599,2645,8786,441,111939,225319,19752,79544,1165937,1105037,15959197,23665220,18383891,1831696,3375510,1541138,1842389,7989,3380786,19716192,6143328,5204783,2700049,25847272,343331,1722854,110890,26398,262948,80929,1321,6771,6063,9750,11028,352705,1749280,114511,1596977,261154,79861,0,79898214,0,23603703,550513,601378.0,15808.0,617186.0,0.023214101791381836
674,88851186,53219468,2039229,9311,1685319,11595,1946189,318138,2708,8596,679,110975,221893,18605,78118,1899334,1090675,16006083,23510841,18458946,1882807,3388781,1542913,1851675,7849,3387733,19778038,6164741,5222726,3051313,25936802,340474,1610147,111314,28176,264682,81131,921,7310,5643,14998,8191,351808,1695999,108475,1559704,263246,80839,0,80136552,0,23672718,542747,624022.0,14038.0,638060.0,0.023334264755249023
675,89125572,53400925,1951492,11363,1709470,8340,2131730,386857,5841,8519,793,113862,222787,21285,78932,1480705,1138001,16169436,24622503,18511089,1866564,3405214,1545032,1863859,8061,3393691,19847950,6178989,5241641,3015868,26116469,348246,1695196,107005,29685,265278,81382,872,12596,5264,15455,7958,358591,1767194,122707,1645393,257828,80893,0,80375242,0,23741833,529667,631835.0,16418.0,648253.0,0.02359795570373535
676,89516741,53140902,2073369,11217,1720217,6180,2133363,364448,2983,8763,603,113855,223856,22967,78065,1134364,1233531,16184699,24300836,18523168,1883179,3439262,1553180,1869447,7920,3429464,19918954,6197244,5261050,2937426,26159597,347120,1608796,114272,31961,261666,80710,811,8370,9359,10090,10768,354319,1782784,132299,1645026,260258,79729,0,80614284,0,23811048,534889,831419.0,45837.0,877256.0,0.02959442138671875
677,89834296,53283626,1960833,7548,1776764,5669,1857060,334214,2928,8847,497,116864,226809,22619,80148,1327397,1181454,16242090,24613837,18858527,1851621,3448038,1560760,1868898,7903,3427480,19991289,6229221,5280979,3340679,26209063,350200,1771027,116055,29271,263072,81581,829,10301,10181,10144,10359,361799,1838946,126491,1565465,259248,81133,0,80853678,0,23880363,548563,835630.0,50353.0,885983.0,0.029381513595581055
678,90115385,53914290,1796756,8392,1809828,6603,2162996,300435,2687,9374,459,121470,228055,21694,80006,1156821,1106784,16212341,24555193,18648139,1856810,3450277,1568754,1874241,7738,3456728,20066337,6241800,5298628,2853459,26302355,357995,1762921,122725,28384,267566,82996,789,5617,13001,8954,7697,356632,1755673,129063,1558415,263684,81425,0,81093424,0,23949778,553544,873472.0,51147.0,924619.0,0.03044724464416504
679,90225868,54014773,1933653,7979,1839796,6635,2128557,300388,2660,8925,495,105414,227705,22937,80337,1170265,1163019,16252689,25860207,18775682,1861302,3456433,1576653,1880130,8062,3453224,20138240,6259158,5435370,3315719,26390316,361140,1785535,126457,32064,269394,82282,764,6562,6327,8975,8585,363467,1754511,131457,1590362,267626,80605,0,81333522,0,24019293,562136,682005.0,33142.0,715147.0,0.024404525756835938
680,90501978,54216189,2123182,6550,1897251,12366,2157608,287833,2512,8754,593,110810,228473,23112,79821,1003587,1197282,16309830,24337232,18885648,1876324,3470607,1592501,1885936,8179,3470176,20235475,6269741,5379523,3280068,26481778,370377,1799067,130591,32465,270762,82304,880,6797,5648,8335,7772,369927,1851118,122073,1621366,266390,81023,0,81573972,0,24088908,564007,666197.0,23254.0,689451.0,0.02411174774169922
681,90780257,53505059,2142058,7190,1904873,10682,1955296,286647,3725,8841,815,139802,230958,24253,82395,1198780,1192211,16362144,24444429,18821844,1872885,3484247,1595579,1891540,8579,3489816,20281631,6291885,5417574,3356346,26574673,373858,1824002,136720,36717,272204,82335,933,7318,7609,10187,7496,384318,1895281,136092,1714578,264082,81377,0,82746382,0,24158623,567050,634825.0,19226.0,654051.0,0.0242311954498291
682,91058897,53895382,2169207,8831,1837140,12369,1936516,450457,3332,8540,593,139361,226538,25263,81674,1837229,1227874,16407945,24990653,18936722,1949296,3498209,1600756,1897069,8281,3493314,20358848,6311841,5381985,3362302,26652435,376975,1668746,135347,36059,271048,82281,759,7476,6494,13564,7400,386344,1905959,145779,1726375,267158,81818,0,82990268,0,24228438,570865,642699.0,15381.0,658080.0,0.02429652214050293
683,91338590,54573519,2179931,8674,1791089,7553,2027961,395134,7210,8962,536,145676,228519,22419,79890,1265473,1192603,16518207,25653015,19047966,1952835,3526881,1609413,1927857,8504,3504643,20432782,6325190,5396296,3218552,26755948,382212,1778614,139693,35523,271258,83061,814,17026,16335,12844,7754,390251,1922389,149384,1723183,270464,81545,0,83234510,0,24298353,575180,632688.0,14771.0,647459.0,0.024105072021484375
684,91759043,54843963,2199018,6547,1891539,6051,2201492,333431,3796,8619,516,143337,232163,24640,82016,1454008,1216236,16603450,25593714,19055570,1888571,3544233,1617887,1913327,8469,3542674,20500136,6342963,5414256,3985944,26848520,388228,1834802,145701,37968,267796,84050,987,15812,13281,13186,10840,385693,1905567,154914,1605381,269628,81724,0,83479108,0,24368368,580223,856138.0,42908.0,899046.0,0.03054189682006836
685,92055232,55027617,2026328,6631,1944514,8157,2240038,307751,3499,9236,488,149502,232634,27021,82155,1297525,1250378,16597438,25240514,19131944,1894393,3544422,1625755,1914216,8139,3540845,20579673,6373706,5435007,3213970,26940047,381264,1853482,146024,40818,266804,86413,952,8409,8042,9460,9864,393717,1932782,156830,1714579,266590,82520,0,83724062,0,24438483,573260,897215.0,52674.0,949889.0,0.03138422966003418
686,92300009,54815566,1990878,6580,1941336,5613,2259206,313872,3424,8867,456,123042,233216,25637,81717,1166718,1215633,16605462,24976246,19257815,1905092,3554710,1634270,1920204,8360,3562368,20652622,6391027,5482894,3482211,27033103,392135,1875816,146306,38943,270788,84116,747,6935,8391,11519,7750,402887,1731093,157294,1638473,272624,82649,0,83969372,0,24508698,575905,836851.0,50781.0,887632.0,0.02942633628845215
687,92435006,55438542,2233003,8021,1952631,6034,2275020,298530,3507,8963,446,135884,233608,29340,82457,1188202,1256626,16658266,25311756,19647624,1905651,3554337,1638150,1921779,8217,3561547,20733598,6403726,5559843,3466892,27144771,381279,1923555,147420,40839,274002,83629,1035,6527,6953,11149,8057,398710,1855734,151194,1766031,274494,82047,0,84215038,0,24579013,582428,714109.0,37841.0,751950.0,0.02553415298461914
688,92670820,54800429,2252751,6493,1994073,10393,2284105,300621,3073,8892,437,142273,230374,25581,82047,1208076,1269848,16699216,25067150,19288441,1911160,3553562,1632934,1923274,8187,3548474,20829342,6415526,5506500,3686537,27252549,378101,1915004,140839,38134,273766,84871,1030,7883,5876,9461,7831,400729,1818217,146248,1803168,265266,83306,0,84461060,0,24649428,577817,687437.0,26672.0,714109.0,0.026331663131713867
689,94057862,55700676,2283501,7982,1998952,11163,2148521,332349,2856,8885,774,148864,234772,26775,82452,1161135,1211287,16931220,26800989,19532302,1916232,3570556,1636997,1943343,8645,3568690,21416062,6437421,5488129,3447745,27853031,394313,1951931,153427,40332,276550,83762,977,7644,7047,10015,9301,401233,2012602,156791,1812138,269532,84996,0,85658508,0,25614761,591741,748839.0,22094.0,770933.0,0.02751445770263672
690,94272317,56215887,2261819,8945,1875187,8077,2123824,473511,5988,9080,636,148096,230466,26499,80495,1440787,1322527,16983835,25488245,19540071,1963916,3580179,1636687,1944264,8612,3588761,21453513,6455718,5502003,4024186,27931044,392752,1836718,150738,39220,277322,84228,913,9502,7835,17522,7840,391871,1894720,159844,1779909,274460,83105,0,85905472,0,25629214,589268,658995.0,15320.0,674315.0,0.025095701217651367
691,94587564,56623046,2263535,13141,1919226,9567,2340636,357013,3505,9088,551,142239,233490,25682,83093,1726118,1272925,17081974,25326723,19606199,1952985,3608927,1641142,1948914,8839,3639612,21492303,6473962,5517038,3570057,27963376,392058,1847023,139858,36773,277728,83478,835,7396,16522,13640,8168,401098,2000774,159973,1814095,275284,84722,0,86152810,0,25643603,570116,1858393.0,65734.0,1924127.0,0.02970433235168457
692,94830834,57259671,2331027,7717,1813778,8159,2316876,327009,2996,9388,591,142851,237155,25673,82724,1104243,1207381,17210477,24541216,19721996,1941605,3621627,1645071,1954796,8889,3620897,21527812,6492102,5533433,3095420,28021935,394055,1903484,141545,35591,273320,84461,879,6885,15210,11174,16223,393446,2008718,156804,1707485,277072,83370,0,86400508,0,25657928,565396,855955.0,51697.0,907652.0,0.030752182006835938
693,94982164,57068148,1958257,8119,1984769,6091,2332349,331019,3028,9118,747,121240,237325,24138,82945,1109263,1241152,17111971,24846045,19665192,1940737,3615256,1649427,1959582,8853,3610640,21566833,6521206,5765038,3416236,28076756,388805,1952639,145410,36357,272788,85995,819,7720,9135,10991,11849,401247,1980561,155830,1814141,276138,84403,0,86648566,0,25672189,567562,804319.0,48035.0,852354.0,0.028738737106323242
694,95113622,56807120,2058230,8209,1972548,5490,2294792,299766,2521,8662,621,122202,238281,23672,83363,1107128,1269325,17163837,25672061,19800818,1945013,3618751,1660900,1965007,8631,3609588,21593368,6541009,5647239,3466620,28132077,385459,1945146,141070,35255,279096,86599,1569,6580,6509,11319,8894,396932,1808442,156282,1779659,277552,84244,0,86896984,0,25686386,591161,695677.0,23011.0,718688.0,0.025354862213134766
695,95314551,57041548,2138622,7839,2014532,9566,2347676,336000,2927,9238,540,146435,238244,22490,85002,1232058,1230870,17202701,26054696,19956072,1950781,3628016,1660506,1970888,8695,3628118,21638306,6547797,5582190,3409500,28187336,393747,1916980,142769,34252,282666,84571,1308,9551,7067,9903,8226,402430,1837884,136418,1813720,278560,85125,0,87145762,0,25700519,598036,693846.0,20203.0,714049.0,0.025723934173583984
696,95523346,57295572,2296631,6771,1971315,12186,2336985,334946,3305,8949,471,134713,238706,23395,83498,1116903,1287398,17241427,26192310,19794057,1956232,3637657,1661463,1984294,8757,3633776,21676931,6565569,5593918,4603966,28243821,389904,1910597,145900,32987,279282,84436,885,9025,7589,25219,8323,394535,1898089,152620,1818811,276692,84914,0,87394900,0,25714588,594329,686582.0,17334.0,703916.0,0.02581024169921875
697,94394106,56108605,2197895,15230,2026464,8172,2121992,386518,6552,9573,729,122090,234755,22440,84171,1412362,1266220,17079251,26147072,19610881,1963332,3638784,1659150,1983024,8429,3663344,21058812,6585851,5597740,2995806,27643582,366234,1939084,119234,32921,282358,85622,938,8163,6653,17055,7845,377901,1997436,132193,1829959,278540,83818,0,88612338,0,24770428,591445,662291.0,16785.0,679076.0,0.025423288345336914
698,94599314,56808234,2272003,8075,1956614,6298,2037892,491712,3369,9550,531,120674,235823,20657,82230,1513676,1262454,17115434,26192983,19660476,2009768,3647579,1664433,1985979,8201,3673678,21092699,6603899,5616105,3384414,27682460,368948,1845869,112098,29218,283874,85728,794,7625,6079,20961,7857,371926,1996357,129177,1720663,283750,86028,0,88864908,0,24778776,590927,654296.0,16052.0,670348.0,0.025378942489624023
699,94947160,56764518,2262058,7388,1953434,5666,2207539,349567,3416,9167,500,121570,240210,20044,84953,1476700,1272766,17291413,25688997,19656114,2016122,3670344,1668303,1988287,8207,3664869,21123388,6622346,5630445,3486053,27751287,372448,1828644,123016,29319,283372,84129,793,9126,10528,12596,7508,374630,1987495,127097,1717109,283800,85451,0,89117842,0,24787048,582304,915097.0,51819.0,966916.0,0.03309011459350586
700,95160209,56372720,2274841,7199,1960184,7232,2280561,339329,3754,9152,516,106860,240602,19950,84681,1290158,1272562,17291834,25340482,19865266,1994890,3679831,1671965,1994728,8352,3686991,21164671,6653680,5719102,3142857,27806135,365557,1868595,118053,27312,280902,83454,867,6541,9265,9303,10767,371940,1966715,130576,1897897,284840,86784,0,89371140,0,24795244,552189,892942.0,53406.0,946348.0,0.031148672103881836
701,95303408,57254623,2099719,7226,1994493,5801,2270980,312099,3996,9352,733,105001,240665,19426,85043,1263505,1277862,17231031,25837847,19740260,1985460,3675729,1681610,1999684,8196,3667003,21201154,6671360,5727703,3357035,27868718,365568,1912026,123760,27767,282916,85256,1195,7148,6453,9092,9229,386403,1989243,125607,1932172,285368,85031,0,89624802,0,24803364,589270,793638.0,48339.0,841977.0,0.028628826141357422
702,95429743,57282149,1966861,6775,2001924,5017,2288275,319399,3731,9350,819,121172,239315,19048,85411,1478137,1302329,17274894,25535924,19754145,1989181,3684283,1680609,2005302,7974,3692849,21231361,6678057,5674439,3281920,27913709,358242,1906510,122971,26166,287188,85877,1174,8722,7289,8295,7525,376947,1828598,114169,1889498,274528,84034,0,89878828,0,24811408,587680,696043.0,32349.0,728392.0,0.02574324607849121
703,95609720,56629231,2270795,6735,1991688,7189,2317526,321841,4156,8995,573,120479,241963,18989,84930,1301277,1244646,17315312,26286821,19814025,1995590,3680317,1674311,2014362,7889,3692595,21291896,6695837,5676284,3125684,27986758,367341,1924373,115940,23511,284522,86522,894,8040,6053,9837,7825,375485,1831710,111416,1909087,285492,83423,0,90133218,0,24819376,580186,814085.0,25268.0,839353.0,0.030883312225341797
704,95791748,57143243,2060689,6705,2016791,7500,2315585,486281,3194,9468,519,107091,239475,16546,84330,1157525,1310871,17338716,26586339,19873190,1999630,3677732,1668409,2011373,7873,3671067,21342226,6714275,5677818,3033538,28060947,353573,1930035,112376,21405,287196,87242,741,6453,5709,13208,8449,375272,1966971,111642,1927461,288298,85748,0,90387972,0,24827268,595697,689329.0,19654.0,708983.0,0.025892972946166992
705,97285079,57553582,2289025,8801,1926012,7943,2142758,377303,3404,11099,464,122890,240154,18285,86279,1607980,1276681,17597898,25902358,20067636,2007119,3700629,1680179,2020453,8386,3708315,21989384,6737466,5708496,3175947,28711977,374808,1947110,116643,24971,290276,87785,872,8556,8775,15785,8926,387080,2000292,129184,1677225,288720,85596,0,91644010,0,25896328,601190,682371.0,19287.0,701658.0,0.026247262954711914
706,97654424,58007727,2286793,8276,1937697,5192,2164149,333541,3224,9352,628,121521,245149,19903,87620,1328896,1266675,17777158,25883334,20169916,2049852,3714714,1684623,2030138,8450,3722014,22056894,6757072,5727498,3434472,28798947,377320,1892999,119529,25470,292356,86811,1295,8379,12510,13161,8964,384020,1890906,129950,1825588,289998,88159,0,91904960,0,25970036,597734,774412.0,22888.0,797300.0,0.028407812118530273
707,97975331,58932206,2310771,9020,2008925,5752,2408588,329743,3173,9381,545,108472,245395,19879,86037,1372098,1289507,17786005,26326512,20298193,2045756,3744804,1693191,2036022,8504,3734503,22135967,6775042,5850224,3426330,28910768,383572,1928542,130760,26319,288258,88799,1412,8285,9355,11218,12547,385128,2026468,132301,1904398,290274,86773,0,92166278,0,26043848,579435,860533.0,50110.0,910643.0,0.030443906784057617
708,98205073,58024252,1936436,7731,2008743,6168,2389684,320755,3281,9203,494,118444,245213,20588,86549,1317518,1292699,17758636,26252497,20346695,2024680,3757600,1705762,2042121,8503,3763399,22212682,6803215,5837845,3601873,29006384,369571,1995347,131625,27699,287344,88408,894,7829,7521,11473,12965,384958,2017616,140862,1887338,290930,87188,0,92427964,0,26117764,622371,1005857.0,62683.0,1068540.0,0.0367429256439209
709,98548743,58937012,1924651,11985,2009120,5395,2423612,323925,2956,9192,844,134708,247846,20529,86393,1452271,1155574,17823500,26719460,20529015,2029822,3759461,1711147,2047870,8482,3749666,22300163,6825572,5787317,3468504,29103536,377653,2027451,131654,29252,291172,88709,885,10996,6522,10273,8581,382792,1972926,137225,2010171,282562,89265,0,92690018,0,26191784,623685,823485.0,47790.0,871275.0,0.030273914337158203
710,98736931,59222671,2384998,8230,2045867,4680,2400553,324092,4118,9281,710,109447,247161,20178,87810,1222767,1313527,17870703,28247460,20398651,2036323,3772165,1717841,2062888,8859,3765527,22367396,6832729,5808083,3940873,29200315,382894,2029399,134854,29807,293312,88226,1034,10365,7283,13220,8440,403922,2028009,150769,2025896,291186,87981,0,92952440,0,26265908,617434,697752.0,20813.0,718565.0,0.026322126388549805
711,99024322,59076217,2401278,9354,2039012,9886,2442374,553998,5268,9162,566,138207,249122,23263,87294,2105966,1315788,17922626,26913684,20511856,2041898,3786182,1726674,2065163,8797,3784471,22444848,6850735,5827628,3800597,29295928,393783,2050798,140268,30264,296692,88122,636,11945,5411,14099,8480,405496,1995159,140519,2051126,293166,89167,0,93215230,0,26340136,625273,688108.0,18433.0,706541.0,0.02652597427368164
