index,cycles,cpu energy,dram energy,total energy
6274,6852066.4,0.03167110000000001,0.0023010999999999995,0.033972199999999994
6275,6699663.6,0.0279296,0.0014037000000000003,0.0293333
6276,6735524.4,0.030309999999999997,0.0012267999999999997,0.0315368
6277,7726034.4,0.05078719999999999,0.006188900000000001,0.05697610000000001
6278,7676141.7,0.0555297,0.0063293,0.061859
6279,7533820.1,0.047411999999999996,0.0062255999999999995,0.053637599999999994
6280,6925184.0,0.0314696,0.0031311000000000004,0.0346007
6281,6678532.2,0.027917400000000002,0.0015869,0.0295043
6282,6909008.7,0.034204000000000005,0.0014465,0.035650499999999995
6283,7283531.6,0.041210800000000006,0.0039123,0.0451231
6284,7623230.7,0.0493895,0.0062682,0.0556577
6285,7919230.6,0.051080200000000006,0.006335400000000001,0.0574156
6286,7317049.9,0.042089699999999994,0.0044556000000000005,0.0465453
6287,6740633.2,0.031182699999999997,0.0017944000000000002,0.0329771
6288,6761904.3,0.0307433,0.0013489,0.0320922
6289,6870140.3,0.0339111,0.0018372,0.0357483
6290,7845240.5,0.051989600000000004,0.0062987999999999985,0.0582884
6291,7976136.8,0.0534545,0.0065550999999999995,0.060009599999999996
6292,7746856.7,0.0470275,0.0060974,0.053124899999999996
6293,6764058.6,0.0330993,0.0031311,0.036230399999999996
6294,6634080.6,0.030108500000000003,0.0017883000000000003,0.031896799999999996
6295,6733071.2,0.032525599999999995,0.0013488,0.033874400000000006
6296,7888580.6,0.0473143,0.0055237,0.052837999999999996
6297,8151750.6,0.053893899999999995,0.0065796000000000006,0.06047349999999999
6298,7881806.3,0.04863270000000001,0.006073,0.0547057
6299,6926692.9,0.0339293,0.0033691,0.037298399999999995
6300,6821421.8,0.034106399999999995,0.002594,0.0367004
6301,6680648.1,0.03141480000000001,0.0020996,0.0335144
6302,7211811.8,0.0406799,0.0035095,0.044189400000000004
6303,8026179.9,0.0541502,0.0065734,0.0607236
6304,8066022.2,0.05186149999999999,0.006530799999999999,0.058392299999999994
6305,7464823.7,0.0432494,0.0051513,0.048400700000000005
6306,6705708.9,0.0323546,0.0023682,0.0347228
6307,6620658.4,0.029479899999999996,0.0013793999999999998,0.0308593
6308,6814172.5,0.0335387,0.001532,0.035070699999999996
6309,8080432.4,0.053759600000000005,0.0066467,0.0604063
6310,7708659.3,0.05147689999999999,0.0063354,0.0578123
6311,7573377.0,0.04649640000000001,0.0060242,0.05252060000000001
6312,6803766.4,0.032617099999999996,0.0027770000000000004,0.0353941
6313,6711179.8,0.030053600000000003,0.0015442000000000001,0.0315978
6314,6803440.6,0.0342894,0.0018127,0.036102100000000005
6315,7499281.8,0.04970079999999999,0.0052307000000000005,0.0549315
6316,7859590.1,0.05418080000000001,0.006732199999999999,0.060912999999999995
6317,7675885.9,0.045361200000000004,0.0059328,0.05129399999999999
6318,7098213.2,0.035998499999999996,0.0038146,0.039813100000000004
6319,6680317.3,0.027740300000000002,0.0015808000000000003,0.0293211
6320,6704789.5,0.030053700000000006,0.001239,0.03129270000000001
6321,7080228.2,0.0374144,0.0031189,0.0405333
6322,7679980.3,0.051922499999999996,0.0062988,0.05822129999999999
6323,7615253.0,0.04859600000000001,0.0060547000000000005,0.054650699999999997
6324,7433199.8,0.0443481,0.0055481,0.0498962
6325,6759876.5,0.0318603,0.0022827,0.03414299999999999
6326,6806149.5,0.032665900000000005,0.0016723999999999999,0.0343383
6327,6653698.0,0.0293273,0.0011535,0.030480799999999995
6328,7568506.9,0.049011099999999995,0.0054443,0.0544554
6329,7633481.8,0.054461499999999996,0.0065002,0.06096170000000001
