index,cycles,cpu energy,dram energy,total energy,total time
5202,6678174.6,35754.0,2465.8,38219.8,0.0027064800262450598
5203,6542057.0,27270.2,2307.0,29577.2,0.00248489379882808
5204,6763326.4,42553.6,2868.8,45422.4,0.00275101661682124
5205,6742595.4,39428.6,2758.8,42187.4,0.0026708602905273
5206,6875589.4,39196.6,2575.8,41772.4,0.00286254882812496
5207,6620372.0,34033.4,2526.6,36560.0,0.0025283336639404
5208,6882974.6,34399.6,2551.2,36950.8,0.00280880928039548
5209,6680506.4,32251.0,2087.0,34338.0,0.00264935493469232
5210,6984591.0,42322.0,3320.2,45642.2,0.00293307304382318
5211,6881146.2,39941.4,3442.6,43384.0,0.0026591777801513
5212,6863778.2,35766.6,3039.6,38806.2,0.0027974128723144203
5213,6623010.4,34387.0,2685.4,37072.4,0.00255966186523432
5214,6923492.8,45446.6,3869.8,49316.4,0.0028939247131347
5215,6724693.2,40918.0,3747.4,44665.4,0.00261678695678706
5216,6819861.8,40453.8,3259.6,43713.4,0.0028598308563231997
5217,6582139.8,40026.6,3406.2,43432.8,0.00252823829650872
5218,6690242.8,41723.6,2905.6,44629.2,0.0027109146118163598
5219,6571115.8,40222.0,2710.2,42932.2,0.0025334835052489603
5220,6788686.6,43102.8,3064.0,46166.8,0.0028584003448486003
5221,6643962.0,39611.6,3027.2,42638.8,0.00262746810913082
5222,6826118.0,41589.2,3063.8,44653.0,0.00276956558227534
5223,6733827.8,46325.6,3869.6,50195.2,0.00259637832641596
5224,7036635.0,38867.0,3295.6,42162.6,0.00294895172119134
5225,6761197.8,35229.4,3429.8,38659.2,0.00266880989074702
5226,6920682.4,43762.2,3442.2,47204.4,0.0028100967407226197
