index,cycles,cpu energy,dram energy,total energy,total time
541,5092049,36011.0,671.0,36682.0,0.0013704299926757812
542,4890042,37598.0,610.0,38208.0,0.0011866092681884766
543,4883880,29907.0,550.0,30457.0,0.0012569427490234375
544,4894673,35949.0,610.0,36559.0,0.0012812614440917969
545,4941934,33935.0,550.0,34485.0,0.0012574195861816406
546,4901033,36316.0,488.0,36804.0,0.0012352466583251953
547,4965071,39734.0,671.0,40405.0,0.0012221336364746094
548,4867710,29358.0,611.0,29969.0,0.0011870861053466797
549,4960870,32836.0,549.0,33385.0,0.001283407211303711
550,4825660,35766.0,549.0,36315.0,0.0011706352233886719
551,5708413,74036.0,2014.0,76050.0,0.001512289047241211
552,5472653,21301.0,1099.0,22400.0,0.0015265941619873047
553,5472741,80688.0,2686.0,83374.0,0.0014276504516601562
554,5195329,36254.0,915.0,37169.0,0.001359701156616211
555,5863132,45166.0,1709.0,46875.0,0.0015430450439453125
556,5233775,69824.0,2075.0,71899.0,0.0012738704681396484
557,5649228,70557.0,2990.0,73547.0,0.0015096664428710938
558,5003559,38574.0,915.0,39489.0,0.0012154579162597656
559,5294761,26794.0,1404.0,28198.0,0.0014438629150390625
560,5115721,76965.0,2258.0,79223.0,0.0013554096221923828
561,5846514,72021.0,1526.0,73547.0,0.00152587890625
562,6153940,84778.0,3052.0,87830.0,0.0015883445739746094
563,5549072,40344.0,1831.0,42175.0,0.0014498233795166016
564,5502731,64941.0,2808.0,67749.0,0.0014405250549316406
565,5176949,34180.0,1160.0,35340.0,0.0013377666473388672
566,5485338,24597.0,1342.0,25939.0,0.00148773193359375
567,5623100,79834.0,2685.0,82519.0,0.0015094280242919922
568,5412666,38452.0,1221.0,39673.0,0.0013775825500488281
569,5957029,38452.0,1953.0,40405.0,0.0015592575073242188
570,5368248,33691.0,1159.0,34850.0,0.0014514923095703125
571,5462293,32532.0,2625.0,35157.0,0.0014040470123291016
572,5523207,77270.0,2869.0,80139.0,0.0014374256134033203
573,5245693,28504.0,1160.0,29664.0,0.0013434886932373047
574,5847207,77820.0,2869.0,80689.0,0.0015325546264648438
575,5252846,71960.0,2197.0,74157.0,0.0013136863708496094
576,5708878,27405.0,1465.0,28870.0,0.0015106201171875
577,5409688,80261.0,3540.0,83801.0,0.0014224052429199219
578,5250327,25574.0,1159.0,26733.0,0.0014150142669677734
579,5679709,40344.0,1343.0,41687.0,0.0014536380767822266
580,5155435,62927.0,2136.0,65063.0,0.0012822151184082031
581,5711404,83313.0,2807.0,86120.0,0.0015060901641845703
582,5165608,36194.0,1160.0,37354.0,0.0012640953063964844
583,6036144,68908.0,2991.0,71899.0,0.001607656478881836
584,5417232,35156.0,1160.0,36316.0,0.0014159679412841797
585,5343427,66772.0,2319.0,69091.0,0.0013620853424072266
586,5597992,85022.0,2686.0,87708.0,0.0014500617980957031
587,5190250,34851.0,1038.0,35889.0,0.001268148422241211
588,5518983,35950.0,1709.0,37659.0,0.0015137195587158203
589,5339978,72144.0,2014.0,74158.0,0.0013375282287597656
590,5635594,82824.0,3174.0,85998.0,0.0015163421630859375
591,5270863,38452.0,1526.0,39978.0,0.0013477802276611328
592,5166628,67078.0,2014.0,69092.0,0.001310586929321289
593,5323951,76415.0,2502.0,78917.0,0.0014033317565917969
594,5478729,34973.0,1587.0,36560.0,0.0014007091522216797
595,5186830,24476.0,1282.0,25758.0,0.0013370513916015625
596,4954645,37903.0,916.0,38819.0,0.0011990070343017578
597,5074296,71839.0,1892.0,73731.0,0.0012087821960449219
598,5615237,70922.0,2381.0,73303.0,0.0014324188232421875
599,6271584,48767.0,1953.0,50720.0,0.0017447471618652344
600,5312917,45837.0,1160.0,46997.0,0.0013768672943115234
601,4966578,40955.0,916.0,41871.0,0.0011913776397705078
602,4888500,32044.0,855.0,32899.0,0.001226663589477539
603,4828948,26245.0,794.0,27039.0,0.0012390613555908203
604,5049302,35339.0,916.0,36255.0,0.0012552738189697266
605,5025647,36621.0,733.0,37354.0,0.0012230873107910156
606,4903514,28687.0,610.0,29297.0,0.0012431144714355469
607,4879618,31494.0,550.0,32044.0,0.0011746883392333984
608,4917898,32105.0,488.0,32593.0,0.0012507438659667969
609,4944040,33936.0,488.0,34424.0,0.0011720657348632812
610,4907286,33630.0,550.0,34180.0,0.0012319087982177734
611,5014070,34485.0,610.0,35095.0,0.0013000965118408203
612,5088301,29297.0,549.0,29846.0,0.0012660026550292969
613,4953310,24964.0,488.0,25452.0,0.0012369155883789062
614,4990591,31372.0,549.0,31921.0,0.0013077259063720703
615,4867835,32898.0,489.0,33387.0,0.0011467933654785156
616,4886511,27038.0,549.0,27587.0,0.0012662410736083984
617,4940158,28686.0,549.0,29235.0,0.001257181167602539
618,4885373,27893.0,550.0,28443.0,0.0012302398681640625
619,4868771,29236.0,488.0,29724.0,0.0012047290802001953
620,4948093,26245.0,549.0,26794.0,0.0012638568878173828
621,4972124,33264.0,489.0,33753.0,0.0012981891632080078
622,4888778,30945.0,427.0,31372.0,0.0012412071228027344
623,4878325,28748.0,488.0,29236.0,0.0012285709381103516
